fth	1.79205445021
ilo	2.52787706409
mpt	0.406113320347
ccr	0.124994365861
bml	4.30320498809
hpj	0.256096712343
rsh	0.163705457444
pal	0.697881154234
pmb	0.0284889950312
oan	0.0430562628678
lba	0.351652555122
sfr	0.24408637153
lac	6.22995393327
bur	3.26503842755
ngo	13.8934291567
pru	0.260123787366
pmm	2.54884877367
oih	1.0408039623
chl	0.627260677667
lbj	12.9676630766
spm	0.931383279997
rfe	0.717169527212
noc	9.05494712106
blo	1.20493715234
amt	0.292744390842
pdi	23.7730258616
ste	0.0158269023999
syf	5.3196412326
rfr	0.194100459121
fjo	14.7266683186
ote	0.274207391153
bcn	6.71091727143
bmv	2.76646728614
cba	0.65159689947
dra	4.28304450842
dac	0.0998082276063
mbb	0.414004842119
gfo	20.4223556331
amr	0.263607795585
pgi	0.665245830729
saf	13.6696668747
tbd	0.0876532537019
sse	8.98423408425
ttr	0.169526663552
eco	0.635057832108
ser	0.148922525338
fnu	0.238511693563
spc	0.180151309441
ecj	24.1031233215
shw	0.426330085481
kpe	3.28665804343
llm	18.2647331091
pla	164.93226263
paa	1.38656363312
bth	10.6901860279
cbo	1.03307179252
ret	2.11855675939
cpn	0.0881930312618
nme	0.0300272680085
ppd	5.03613167567
cch	0.0498906817437
pca	0.671357098757
mbo	2.10479509297
str	0.0215533070654
sdy	0.108099634177
pcr	0.0568310346339
rma	1.20368877486
cdf	32.7639073086
ypn	0.31856394474
cje	2.7942594074
pmi	20.7594091283
sau	0.110082145254
pmu	2.78569815737
cpr	0.0187308372611
sme	0.486186664406
slp	2.34867794057
ban	1.04154169892
ppf	4.64939923636
mfl	35.0581832699
ppe	0.189303543901
taf	2.77608430309
kol	0.175009534247
pmc	20.1352723523
rha	0.0237726666999
lbr	0.603992916351
pmf	0.361076965354
syw	3.23320492772
btk	1.08201148715
ava	2.16793304483
hhe	0.082995934564
sav	0.370872477108
kpu	0.266633357156
rmu	3.2540548143
bad	1.96511375255
hso	0.441830847401
esi	7.20452992758
fno	5.63830955915
gka	6.33563962161
hin	6.78871751754
vpa	0.473998766379
